ano	regiao	sg_estado	id_cbo	renda_mensal_total	total_empregos	total_estabelecimentos
2014	Nordeste	PE	4201	5099213.63	2932	971
2014	Nordeste	PE	4211	30910429.95	30686	10055
2014	Nordeste	PE	4212	706255.56	847	274
2014	Nordeste	PE	4213	2673367	2363	688
2014	Nordeste	PE	4221	25097346.72	26341	9045
2014	Nordeste	PE	4222	17857621.84	21035	702
2014	Nordeste	PE	4223	15522408.82	18548	446
2014	Nordeste	PE	4231	498322.6	352	231
2014	Nordeste	PE	4241	1179783.41	1073	137
2014	Nordeste	PE	5101	2983567.24	1616	924
2014	Nordeste	PE	5102	169218.85	108	71
2014	Nordeste	PE	5103	1690718.97	707	197
2014	Nordeste	PE	5111	130983.52	92	42
2014	Nordeste	PE	5112	8316913.44	8988	420
2014	Nordeste	PE	5114	29536.5	18	11
2014	Nordeste	PE	5131	503648.35	350	129
2014	Nordeste	PE	5132	18148250.56	19307	4846
2014	Nordeste	PE	5133	3769857.39	4223	823
2014	Nordeste	PE	5134	22486519.87	25254	5567
2014	Nordeste	PE	5135	6752409.96	8108	2189
2014	Nordeste	PE	5136	1000903.7	1007	540
2014	Nordeste	PE	5141	13805317.99	15985	6661
2014	Nordeste	PE	5142	36092508.83	39384	3445
2014	Nordeste	PE	5143	41417412.5	47666	9690
2014	Nordeste	PE	5151	52144210.26	35128	326
2014	Nordeste	PE	5152	3044431.64	2835	612
2014	Nordeste	PE	5153	3772901.62	3360	172
2014	Nordeste	PE	5161	3290516.22	4048	1102
2014	Nordeste	PE	5162	1096793.3	1117	213
2014	Nordeste	PE	5163	3340985.4	3683	654
2014	Nordeste	PE	5164	311361.54	364	166
2014	Nordeste	PE	5165	447782.19	367	87
2014	Nordeste	PE	5166	228815.75	211	60
2014	Nordeste	PE	5167	321259.11	86	7
2014	Nordeste	PE	5171	858972.49	581	83
2014	Nordeste	PE	5172	33913558.38	9562	107
2014	Nordeste	PE	5173	50063974.31	33147	1311
2014	Nordeste	PE	5174	40611468.34	39205	9053
2014	Nordeste	PE	5191	5937453.96	6021	2533
2014	Nordeste	PE	5192	259691.5	306	64
2014	Nordeste	PE	5193	270046.82	278	176
2014	Nordeste	PE	5199	5763812.36	6247	1058
2014	Nordeste	PE	5201	12836422.97	4527	2375
2014	Nordeste	PE	5211	144429490.6	131559	32880
2014	Nordeste	PE	5231	637967.15	628	276
2014	Nordeste	PE	5241	2514798.41	1706	462
2014	Nordeste	PE	5242	505578.87	573	118
2014	Nordeste	PE	5243	227722.1	208	95
2014	Nordeste	PE	6110	28773.67	33	24
2014	Nordeste	PE	6120	73042.04	95	21
2014	Nordeste	PE	6121	103503.73	114	32
2014	Nordeste	PE	6122	7979.88	10	2
2014	Nordeste	PE	6123	13839.49	11	4
2014	Nordeste	PE	6124	7166.82	9	3
2014	Nordeste	PE	6125	64136.47	83	7
2014	Nordeste	PE	6126	724	1	1
2014	Nordeste	PE	6130	15473.63	21	5
2014	Nordeste	PE	6131	7880.96	8	7
2014	Nordeste	PE	6133	290221.35	295	24
2014	Nordeste	PE	6134	829.02	1	1
2014	Nordeste	PE	6201	2017866.43	1313	338
2014	Nordeste	PE	6210	5748512.77	6784	794
2014	Nordeste	PE	6220	7706388.15	6963	948
2014	Nordeste	PE	6221	37455066.44	42112	542
2014	Nordeste	PE	6222	13288.42	17	13
2014	Nordeste	PE	6223	46239.24	65	7
2014	Nordeste	PE	6224	213640.08	277	32
2014	Nordeste	PE	6225	6092633.93	7513	539
2014	Nordeste	PE	6226	1846.74	2	2
2014	Nordeste	PE	6227	9233.22	12	6
2014	Nordeste	PE	6228	19768.87	26	6
2014	Nordeste	PE	6230	298774.61	294	109
2014	Nordeste	PE	6231	1205110.68	1495	527
2014	Nordeste	PE	6232	8744.74	11	9
2014	Nordeste	PE	6233	2692326.69	3148	174
2014	Nordeste	PE	6234	99153.24	116	4
2014	Nordeste	PE	6301	178722.24	141	28
2014	Nordeste	PE	6310	2299.84	3	2
2014	Nordeste	PE	6312	12311.83	14	3
2014	Nordeste	PE	6313	90085.34	104	16
2014	Nordeste	PE	6314	12800.2	14	6
2014	Nordeste	PE	6320	3611.82	4	1
2014	Nordeste	PE	6321	86018.82	77	26
2014	Nordeste	PE	6322	23093.72	27	3
2014	Nordeste	PE	6323	45984.27	46	10
2014	Nordeste	PE	6325	4379.11	2	2
2014	Nordeste	PE	6326	98926.71	99	40
2014	Nordeste	PE	6410	4696582.44	3414	678
2014	Nordeste	PE	6420	37534.9	25	13
2014	Nordeste	PE	6430	165203.72	132	45
2014	Nordeste	PE	7101	464622.29	104	60
2014	Nordeste	PE	7102	15222517.2	4481	1480
2014	Nordeste	PE	7111	531790	357	81
2014	Nordeste	PE	7112	2701170.25	1684	370
2014	Nordeste	PE	7113	359513.04	247	61
2014	Nordeste	PE	7114	27609.25	6	3
2014	Nordeste	PE	7121	383201.26	313	111
2014	Nordeste	PE	7122	465894.3	433	128
2014	Nordeste	PE	7151	7949844.43	4143	1033
2014	Nordeste	PE	7152	27402236.37	19876	3674
2014	Nordeste	PE	7153	4108738.65	2707	568
2014	Nordeste	PE	7154	2325755.82	1388	518
2014	Nordeste	PE	7155	12741792.56	6739	1001
2014	Nordeste	PE	7156	8899177.81	5797	1373
2014	Nordeste	PE	7157	889488.45	594	101
2014	Nordeste	PE	7161	100565.05	97	48
2014	Nordeste	PE	7162	32255.88	26	7
2014	Nordeste	PE	7163	909253.52	956	273
2014	Nordeste	PE	7164	2296724.25	2197	421
2014	Nordeste	PE	7165	342976.6	343	141
2014	Nordeste	PE	7166	4548371.27	3194	813
2014	Nordeste	PE	7170	49807742.61	48788	4113
2014	Nordeste	PE	7201	4103786.8	751	201
2014	Nordeste	PE	7202	3360635.27	736	78
2014	Nordeste	PE	7211	631242.29	290	138
2014	Nordeste	PE	7212	3760746.53	2754	500
2014	Nordeste	PE	7213	1255102.31	820	151
2014	Nordeste	PE	7214	803134.18	474	76
2014	Nordeste	PE	7221	436657.59	307	136
2014	Nordeste	PE	7222	285069.75	244	93
2014	Nordeste	PE	7223	443255.84	308	74
2014	Nordeste	PE	7224	542008.29	284	13
2014	Nordeste	PE	7231	119919.01	56	13
2014	Nordeste	PE	7232	393814	261	51
2014	Nordeste	PE	7233	4118499.9	2615	782
2014	Nordeste	PE	7241	12311284.99	5643	720
2014	Nordeste	PE	7242	5169112.92	3176	369
2014	Nordeste	PE	7243	14018208.65	6380	1375
2014	Nordeste	PE	7244	7485186.75	4720	1235
2014	Nordeste	PE	7245	734990.59	586	104
2014	Nordeste	PE	7246	1872.09	2	2
2014	Nordeste	PE	7250	1577157.46	1153	454
2014	Nordeste	PE	7251	410260.86	375	122
2014	Nordeste	PE	7252	3369166.82	1496	190
2014	Nordeste	PE	7253	116805.54	93	34
2014	Nordeste	PE	7254	358800.74	196	52
2014	Nordeste	PE	7255	486492.38	410	109
2014	Nordeste	PE	7256	1411.21	1	1
2014	Nordeste	PE	7257	945245.03	726	258
2014	Nordeste	PE	7301	660105.75	179	99
2014	Nordeste	PE	7311	2182479.8	1710	390
2014	Nordeste	PE	7312	127867.67	120	27
2014	Nordeste	PE	7313	1223831.04	860	108
2014	Nordeste	PE	7321	8342809.68	4463	300
2014	Nordeste	PE	7401	76143.06	32	26
2014	Nordeste	PE	7411	446521.18	248	111
2014	Nordeste	PE	7421	37244.54	36	15
2014	Nordeste	PE	7501	2975.2	3	2
2014	Nordeste	PE	7502	155673.07	40	22
2014	Nordeste	PE	7510	11131.23	12	8
2014	Nordeste	PE	7511	147099.18	123	47
2014	Nordeste	PE	7521	61708.72	62	21
2014	Nordeste	PE	7522	309957.5	262	112
2014	Nordeste	PE	7523	1199769.59	984	34
2014	Nordeste	PE	7524	275419.82	199	34
2014	Nordeste	PE	7601	673076.85	524	233
2014	Nordeste	PE	7602	40314.75	15	5
2014	Nordeste	PE	7603	696192.19	643	286
2014	Nordeste	PE	7604	46176.42	32	18
2014	Nordeste	PE	7605	119895.58	66	49
2014	Nordeste	PE	7606	318979.34	110	65
2014	Nordeste	PE	7610	803009.59	787	37
2014	Nordeste	PE	7611	27168.04	28	13
2014	Nordeste	PE	7612	504801.46	544	59
2014	Nordeste	PE	7613	671577.73	701	76
2014	Nordeste	PE	7614	1036673.08	1090	339
2014	Nordeste	PE	7618	195118.27	226	58
2014	Nordeste	PE	7620	68143.95	68	5
2014	Nordeste	PE	7621	81540.77	73	7
2014	Nordeste	PE	7622	313784.04	313	46
2014	Nordeste	PE	7623	86184.83	66	22
2014	Nordeste	PE	7630	2311058.48	2600	780
2014	Nordeste	PE	7631	3967135.07	4879	1487
2014	Nordeste	PE	7632	10081223.47	12197	1998
2014	Nordeste	PE	7633	1418470.1	1721	620
2014	Nordeste	PE	7640	171773.83	213	15
2014	Nordeste	PE	7641	148425.07	139	24
2014	Nordeste	PE	7642	68839.61	83	28
2014	Nordeste	PE	7643	53019.68	66	24
2014	Nordeste	PE	7650	16007.85	18	10
2014	Nordeste	PE	7651	99358.87	114	40
2014	Nordeste	PE	7652	650920.09	530	147
2014	Nordeste	PE	7653	76048.72	81	34
2014	Nordeste	PE	7654	85209.11	104	39
2014	Nordeste	PE	7661	958404.21	595	264
2014	Nordeste	PE	7662	2031103.05	1418	462
2014	Nordeste	PE	7663	1223235.37	1019	254
2014	Nordeste	PE	7664	647988	362	129
2014	Nordeste	PE	7681	20796.94	24	13
2014	Nordeste	PE	7682	53423.85	63	34
2014	Nordeste	PE	7683	205868.62	187	57
2014	Nordeste	PE	7686	180691.8	108	71
2014	Nordeste	PE	7687	63042.54	43	18
2014	Nordeste	PE	7701	576891	227	141
2014	Nordeste	PE	7711	2517682.86	2184	804
2014	Nordeste	PE	7721	63271.2	65	31
2014	Nordeste	PE	7731	261753.3	236	118
2014	Nordeste	PE	7732	14719.23	14	8
2014	Nordeste	PE	7733	374526.27	300	111
2014	Nordeste	PE	7734	215936.1	214	83
2014	Nordeste	PE	7735	53916.74	44	10
2014	Nordeste	PE	7741	3089590.88	2987	1208
2014	Nordeste	PE	7751	45984.34	48	28
2014	Nordeste	PE	7764	118697.72	131	39
2014	Nordeste	PE	7771	16154.88	11	8
2014	Nordeste	PE	7772	34637.39	31	8
2014	Nordeste	PE	7801	1059369.92	594	191
2014	Nordeste	PE	7811	30468.99	18	8
2014	Nordeste	PE	7813	2692.54	3	3
2014	Nordeste	PE	7817	37667.99	22	10
2014	Nordeste	PE	7821	5325349.37	2327	266
2014	Nordeste	PE	7822	6605808.32	4492	1047
2014	Nordeste	PE	7823	30853826.49	21080	6916
2014	Nordeste	PE	7824	21499802.07	12262	599
2014	Nordeste	PE	7825	45837934.91	26554	6527
2014	Nordeste	PE	7826	1742687.37	328	31
2014	Nordeste	PE	7827	644800.03	282	100
2014	Nordeste	PE	7828	65774.18	67	31
2014	Nordeste	PE	7831	528958.87	429	125
2014	Nordeste	PE	7832	23691946.49	25785	3298
2014	Nordeste	PE	7841	8003195.49	8765	1617
2014	Nordeste	PE	7842	22203870.12	21648	1546
2014	Nordeste	PE	7911	27538.58	40	21
2014	Nordeste	PE	8101	1066514.45	248	89
2014	Nordeste	PE	8102	350105.8	135	51
2014	Nordeste	PE	8103	58706.17	22	16
2014	Nordeste	PE	8110	501973.08	104	15
2014	Nordeste	PE	8111	494240.21	364	104
2014	Nordeste	PE	8112	262667.93	218	72
2014	Nordeste	PE	8113	3633149.75	352	16
2014	Nordeste	PE	8114	322697.35	149	34
2014	Nordeste	PE	8115	45424.36	29	7
2014	Nordeste	PE	8116	156823.43	94	31
2014	Nordeste	PE	8117	1852618.03	1657	130
2014	Nordeste	PE	8118	723753.17	546	82
2014	Nordeste	PE	8121	6231.41	5	4
2014	Nordeste	PE	8131	5298137.78	2491	131
2014	Nordeste	PE	8181	1311766.53	737	165
2014	Nordeste	PE	8201	195478.71	122	88
2014	Nordeste	PE	8202	849294.57	263	106
2014	Nordeste	PE	8211	162986.13	72	19
2014	Nordeste	PE	8212	1006500.9	932	487
2014	Nordeste	PE	8213	776434.04	401	55
2014	Nordeste	PE	8214	1865563.37	1057	255
2014	Nordeste	PE	8221	150714.96	126	55
2014	Nordeste	PE	8231	430057.96	327	35
2014	Nordeste	PE	8232	744035.67	451	51
2014	Nordeste	PE	8233	1065771.53	1103	179
2014	Nordeste	PE	8281	2516113.97	3094	146
2014	Nordeste	PE	8301	336513.2	68	22
2014	Nordeste	PE	8311	23042.67	14	7
2014	Nordeste	PE	8321	931682.37	646	57
2014	Nordeste	PE	8331	162971.91	149	42
2014	Nordeste	PE	8332	5790.09	7	1
2014	Nordeste	PE	8401	2505704.05	883	378
2014	Nordeste	PE	8411	278920.9	194	46
2014	Nordeste	PE	8412	2576.11	3	2
2014	Nordeste	PE	8413	1184570.8	798	29
2014	Nordeste	PE	8414	3492994.35	4056	492
2014	Nordeste	PE	8415	164046.43	193	47
2014	Nordeste	PE	8416	14328.17	12	6
2014	Nordeste	PE	8417	673706.83	606	88
2014	Nordeste	PE	8418	3443162.7	3004	636
2014	Nordeste	PE	8421	49124.89	48	19
2014	Nordeste	PE	8422	2013.54	2	2
2014	Nordeste	PE	8481	113389.6	127	42
2014	Nordeste	PE	8482	108645.57	123	63
2014	Nordeste	PE	8483	7063387.77	7367	2582
2014	Nordeste	PE	8484	15054.97	13	11
2014	Nordeste	PE	8485	5263747.53	5421	1391
2014	Nordeste	PE	8486	6119.47	4	1
2014	Nordeste	PE	8601	1261431.7	341	159
2014	Nordeste	PE	8611	2325617.75	392	36
2014	Nordeste	PE	8612	74787.81	28	11
2014	Nordeste	PE	8621	7631486.75	5203	801
2014	Nordeste	PE	8622	3750394.73	2030	39
2014	Nordeste	PE	8623	1220630.41	1023	95
2014	Nordeste	PE	8624	279795.58	126	18
2014	Nordeste	PE	8625	92946.63	86	31
2014	Nordeste	PE	9101	2985226.53	877	541
2014	Nordeste	PE	9102	480316.19	184	141
2014	Nordeste	PE	9109	60228.95	20	9
2014	Nordeste	PE	9111	962575.83	738	279
2014	Nordeste	PE	9112	1414542.73	1219	287
2014	Nordeste	PE	9113	8461682.33	4607	1139
2014	Nordeste	PE	9131	947036.89	458	189
2014	Nordeste	PE	9141	996789.74	219	51
2014	Nordeste	PE	9142	7411.17	6	5
2014	Nordeste	PE	9143	2631269.12	635	40
2014	Nordeste	PE	9144	9404728.26	6857	2345
2014	Nordeste	PE	9151	363004.82	86	30
2014	Nordeste	PE	9152	3486.87	2	2
2014	Nordeste	PE	9153	141056.85	82	25
2014	Nordeste	PE	9154	1070.33	1	1
2014	Nordeste	PE	9191	806145.7	493	190
2014	Nordeste	PE	9192	1331817.32	768	301
2014	Nordeste	PE	9193	258068.31	265	144
2014	Nordeste	PE	9501	3138779.96	628	215
2014	Nordeste	PE	9502	217976.19	111	75
2014	Nordeste	PE	9503	796221.2	146	74
2014	Nordeste	PE	9511	8991214.43	4075	925
2014	Nordeste	PE	9513	302488.32	269	82
2014	Nordeste	PE	9531	1263666.13	714	330
2014	Nordeste	PE	9541	977843.05	551	142
2014	Nordeste	PE	9542	64979.19	48	26
2014	Nordeste	PE	9543	58002.86	37	18
2014	Nordeste	PE	9911	175602.01	175	51
2014	Nordeste	PE	9912	50542.27	48	24
2014	Nordeste	PE	9913	1539208.52	1111	424
2014	Nordeste	PE	9921	1438974.41	1285	567
2014	Nordeste	PE	9922	10293609.01	10483	2114
2014	Nordeste	PE	xxxx	113763982.8	31113	177
2014	Nordeste	PI	1112	569587.69	309	103
2014	Nordeste	PI	1113	1629680.67	122	3
2014	Nordeste	PI	1114	49752948.53	12912	235
2014	Nordeste	PI	1115	19557.09	3	3
2014	Nordeste	PI	1130	3544.08	2	1
2014	Nordeste	PI	1141	9342.43	11	2
2014	Nordeste	PI	1142	80238.62	26	12
2014	Nordeste	PI	1143	32559.77	15	4
2014	Nordeste	PI	1144	20123.59	4	4
2014	Nordeste	PI	1210	427055.46	171	109
2014	Nordeste	PI	1221	5948.75	4	3
2014	Nordeste	PI	1222	15274.52	8	4
2014	Nordeste	PI	1223	15445.37	9	6
2014	Nordeste	PI	1224	29994.38	6	6
2014	Nordeste	PI	1225	7965.19	6	6
2014	Nordeste	PI	1226	7886.69	9	8
2014	Nordeste	PI	1227	10465.17	2	2
2014	Nordeste	PI	1231	2556619.93	856	399
2014	Nordeste	PI	1232	70390.22	61	19
2014	Nordeste	PI	1233	226800.22	41	31
2014	Nordeste	PI	1234	6402.66	4	4
2014	Nordeste	PI	1236	26417.85	13	9
2014	Nordeste	PI	1237	13937.05	4	3
2014	Nordeste	PI	1238	16532.55	7	5
2014	Nordeste	PI	1311	215078.98	104	59
2014	Nordeste	PI	1312	559782.08	135	52
2014	Nordeste	PI	1313	786734.09	436	160
2014	Nordeste	PI	1411	316172.26	79	69
2014	Nordeste	PI	1412	953311.95	291	225
2014	Nordeste	PI	1413	263169.87	54	39
2014	Nordeste	PI	1414	2747000.31	1722	998
2014	Nordeste	PI	1415	284704.79	169	107
2014	Nordeste	PI	1416	463608.38	169	124
2014	Nordeste	PI	1417	612699.97	163	113
2014	Nordeste	PI	1421	6723500.77	3255	2334
2014	Nordeste	PI	1422	676651.03	305	232
2014	Nordeste	PI	1423	5807148.39	2758	2260
2014	Nordeste	PI	1424	359471.99	151	119
2014	Nordeste	PI	1425	352216.2	95	70
2014	Nordeste	PI	1426	85581.51	12	11
2014	Nordeste	PI	1427	228399.65	61	39
2014	Nordeste	PI	2011	1309.95	1	1
2014	Nordeste	PI	2021	23991.73	8	3
2014	Nordeste	PI	2030	4454.3	3	3
2014	Nordeste	PI	2031	6552.81	3	3
2014	Nordeste	PI	2032	58939.6	9	2
2014	Nordeste	PI	2033	19305.77	13	2
2014	Nordeste	PI	2034	925	1	1
2014	Nordeste	PI	2035	8369.79	5	5
2014	Nordeste	PI	2041	1183024.61	122	3
2014	Nordeste	PI	2111	13725.03	13	7
2014	Nordeste	PI	2112	25381.16	5	5
2014	Nordeste	PI	2122	42722.69	9	3
2014	Nordeste	PI	2123	149745.12	73	40
2014	Nordeste	PI	2124	2244070.25	587	185
2014	Nordeste	PI	2131	49553.34	7	2
2014	Nordeste	PI	2132	174720.91	27	22
2014	Nordeste	PI	2134	547822.54	57	13
2014	Nordeste	PI	2140	7475.91	2	2
2014	Nordeste	PI	2141	427358.27	87	49
2014	Nordeste	PI	2142	5250817.73	674	183
2014	Nordeste	PI	2143	1606953.16	128	33
2014	Nordeste	PI	2144	167265.46	25	17
2014	Nordeste	PI	2145	35312.96	8	8
2014	Nordeste	PI	2146	5062.49	1	1
2014	Nordeste	PI	2147	15234.63	4	4
2014	Nordeste	PI	2148	190951.39	25	14
2014	Nordeste	PI	2149	508419.26	78	40
2014	Nordeste	PI	2151	51971.29	34	20
2014	Nordeste	PI	2153	163312.4	38	14
2014	Nordeste	PI	2211	205519.88	48	19
2014	Nordeste	PI	2212	167602.61	82	53
2014	Nordeste	PI	2221	2079298.37	292	78
2014	Nordeste	PI	2222	5341.49	1	1
2014	Nordeste	PI	2232	5098591.59	1309	207
2014	Nordeste	PI	2233	1273746.84	239	71
2014	Nordeste	PI	2234	2591061.24	1399	1001
2014	Nordeste	PI	2235	10729265.98	3172	331
2014	Nordeste	PI	2236	1345384.58	603	139
2014	Nordeste	PI	2237	1655668.68	573	214
2014	Nordeste	PI	2238	248023.41	123	61
2014	Nordeste	PI	2239	134671.24	48	19
2014	Nordeste	PI	2241	251210.59	153	69
2014	Nordeste	PI	2251	27422341.37	3148	199
2014	Nordeste	PI	2252	351797.43	52	22
2014	Nordeste	PI	2253	57551.17	20	4
2014	Nordeste	PI	2311	3629901.27	2699	165
2014	Nordeste	PI	2312	77461861.62	30665	433
2014	Nordeste	PI	2313	10596933.87	5280	216
2014	Nordeste	PI	2321	14151146.3	4696	202
2014	Nordeste	PI	2331	52241.42	55	16
2014	Nordeste	PI	2332	495980.52	256	74
2014	Nordeste	PI	2341	62213.22	30	12
2014	Nordeste	PI	2342	20825.27	4	3
2014	Nordeste	PI	2343	24350.43	12	4
2014	Nordeste	PI	2344	249847.05	127	27
2014	Nordeste	PI	2345	18432001.22	6088	55
2014	Nordeste	PI	2346	472205.73	260	67
2014	Nordeste	PI	2347	402428.2	249	14
2014	Nordeste	PI	2348	523034.78	256	12
2014	Nordeste	PI	2349	10276.87	7	5
2014	Nordeste	PI	2392	22086.91	20	11
2014	Nordeste	PI	2394	4088972.11	1739	349
2014	Nordeste	PI	2410	3765801.81	1000	210
2014	Nordeste	PI	2412	2480778.1	147	30
2014	Nordeste	PI	2413	38932.87	6	6
2014	Nordeste	PI	2422	4623557.14	164	2
2014	Nordeste	PI	2423	3242661.21	183	3
2014	Nordeste	PI	2424	2487387.39	106	4
2014	Nordeste	PI	2511	132525.97	31	10
2014	Nordeste	PI	2512	963456.75	126	38
2014	Nordeste	PI	2513	67313.97	11	7
2014	Nordeste	PI	2515	1257995.03	494	215
2014	Nordeste	PI	2516	2812098.14	972	221
2014	Nordeste	PI	2521	3493934.09	772	267
2014	Nordeste	PI	2522	2461813.19	747	425
2014	Nordeste	PI	2523	1911131.64	1351	800
2014	Nordeste	PI	2524	352633.19	153	90
2014	Nordeste	PI	2525	209174.75	171	70
2014	Nordeste	PI	2526	17670.38	6	2
2014	Nordeste	PI	2531	199498.05	117	68
2014	Nordeste	PI	2532	718695.26	271	47
2014	Nordeste	PI	2533	5165.38	5	4
2014	Nordeste	PI	2541	2116461.85	128	3
2014	Nordeste	PI	2543	1134412.44	94	15
2014	Nordeste	PI	2544	14419820.81	1635	59
2014	Nordeste	PI	2611	884109.77	409	158
2014	Nordeste	PI	2612	440187.64	156	76
2014	Nordeste	PI	2613	63266.94	43	27
2014	Nordeste	PI	2614	37964.36	16	6
2014	Nordeste	PI	2615	50586.22	22	13
2014	Nordeste	PI	2616	56862.62	35	17
2014	Nordeste	PI	2617	406263.42	249	83
2014	Nordeste	PI	2618	61069.49	40	27
2014	Nordeste	PI	2621	115904.15	68	16
2014	Nordeste	PI	2622	28631.25	10	5
2014	Nordeste	PI	2623	27215.78	20	13
2014	Nordeste	PI	2624	180998.67	141	100
2014	Nordeste	PI	2625	2877.01	2	2
2014	Nordeste	PI	2626	31237.58	21	15
2014	Nordeste	PI	2627	238029.7	235	12
2014	Nordeste	PI	2628	25818.63	30	23
2014	Nordeste	PI	2629	6210.33	3	2
2014	Nordeste	PI	2631	83071.45	41	12
2014	Nordeste	PI	2711	88568.84	82	53
2014	Nordeste	PI	3001	6255.72	4	4
2014	Nordeste	PI	3003	85229.68	62	22
2014	Nordeste	PI	3011	521330.14	216	48
2014	Nordeste	PI	3111	186484.35	100	32
2014	Nordeste	PI	3112	8977.4	4	2
2014	Nordeste	PI	3113	6570.08	5	2
2014	Nordeste	PI	3114	3486.61	2	2
2014	Nordeste	PI	3115	669427.75	509	406
2014	Nordeste	PI	3116	1519.16	2	2
2014	Nordeste	PI	3117	2712356.57	3296	1231
2014	Nordeste	PI	3121	628326.81	337	128
2014	Nordeste	PI	3122	1057246.02	171	40
2014	Nordeste	PI	3123	375325.36	167	60
2014	Nordeste	PI	3131	4123623.41	1792	180
2014	Nordeste	PI	3132	1143217.77	854	329
2014	Nordeste	PI	3133	625878.49	327	99
2014	Nordeste	PI	3134	609057.58	109	38
2014	Nordeste	PI	3135	25425.57	12	3
2014	Nordeste	PI	3141	546356.56	404	145
2014	Nordeste	PI	3142	6104.38	6	4
2014	Nordeste	PI	3143	62411.6	37	16
2014	Nordeste	PI	3144	203759.65	84	28
2014	Nordeste	PI	3146	8690.48	6	5
2014	Nordeste	PI	3147	780	1	1
2014	Nordeste	PI	3161	6772.48	2	2
2014	Nordeste	PI	3163	32649.11	11	7
2014	Nordeste	PI	3171	828104.5	319	117
2014	Nordeste	PI	3172	1077921.64	835	282
2014	Nordeste	PI	3180	88624.07	46	34
2014	Nordeste	PI	3181	120553.3	84	35
2014	Nordeste	PI	3182	2111.26	1	1
2014	Nordeste	PI	3183	10166.5	8	7
2014	Nordeste	PI	3184	111928.95	93	56
2014	Nordeste	PI	3185	96063.11	55	35
2014	Nordeste	PI	3186	7402.08	3	1
2014	Nordeste	PI	3187	14543.93	4	3
2014	Nordeste	PI	3188	126892.03	121	65
2014	Nordeste	PI	3191	938.21	1	1
2014	Nordeste	PI	3192	803.24	1	1
2014	Nordeste	PI	3201	3980.88	2	2
2014	Nordeste	PI	3211	1372477.09	617	130
2014	Nordeste	PI	3212	13184.68	9	8
2014	Nordeste	PI	3213	18067.74	9	3
2014	Nordeste	PI	3221	127789.71	120	44
2014	Nordeste	PI	3222	13520056.46	9927	506
2014	Nordeste	PI	3223	22982.07	20	16
2014	Nordeste	PI	3224	946479.9	964	418
2014	Nordeste	PI	3225	13907.51	11	5
2014	Nordeste	PI	3226	21488.69	19	9
2014	Nordeste	PI	3241	1042326.62	484	104
2014	Nordeste	PI	3242	1093050.06	831	129
2014	Nordeste	PI	3251	84304.7	75	24
2014	Nordeste	PI	3252	63226.93	62	13
2014	Nordeste	PI	3281	8151.17	6	1
2014	Nordeste	PI	3311	1709583.46	1249	125
2014	Nordeste	PI	3312	12576269.15	6420	204
2014	Nordeste	PI	3313	1172497.42	429	31
2014	Nordeste	PI	3321	1024839.48	545	38
2014	Nordeste	PI	3322	18890.53	11	4
2014	Nordeste	PI	3331	1475353.77	1282	212
2014	Nordeste	PI	3341	296745.57	307	85
2014	Nordeste	PI	3411	133756.27	19	16
2014	Nordeste	PI	3412	11168.88	7	2
2014	Nordeste	PI	3413	5477.02	5	5
2014	Nordeste	PI	3421	310346.4	132	57
2014	Nordeste	PI	3422	78168.5	85	35
2014	Nordeste	PI	3423	318578.01	184	104
2014	Nordeste	PI	3424	31744.66	14	1
2014	Nordeste	PI	3425	642003.59	153	13
2014	Nordeste	PI	3426	2667.5	3	2
2014	Nordeste	PI	3511	1581332.83	545	201
2014	Nordeste	PI	3513	1250687.26	595	80
2014	Nordeste	PI	3514	7330103.07	976	90
2014	Nordeste	PI	3515	639516.16	507	326
2014	Nordeste	PI	3516	847019.81	455	222
2014	Nordeste	PI	3517	72328.27	46	19
2014	Nordeste	PI	3518	6105450.11	1163	9
2014	Nordeste	PI	3522	4576949.31	3242	100
2014	Nordeste	PI	3523	104556.38	64	17
2014	Nordeste	PI	3524	1086	1	1
2014	Nordeste	PI	3532	143916.95	70	56
2014	Nordeste	PI	3541	2569618.21	2023	623
2014	Nordeste	PI	3542	468183.19	215	123
2014	Nordeste	PI	3543	14573.44	4	4
2014	Nordeste	PI	3544	37331.99	14	7
2014	Nordeste	PI	3545	1372.74	1	1
2014	Nordeste	PI	3546	11045.79	4	4
2014	Nordeste	PI	3547	35839.95	20	8
2014	Nordeste	PI	3548	80173.31	66	45
2014	Nordeste	PI	3711	260825.07	193	47
2014	Nordeste	PI	3712	5494.09	2	1
2014	Nordeste	PI	3713	21656.37	13	8
2014	Nordeste	PI	3714	97630.69	85	24
2014	Nordeste	PI	3721	125373.75	86	21
2014	Nordeste	PI	3722	26852.81	13	10
2014	Nordeste	PI	3731	96607.74	81	32
2014	Nordeste	PI	3732	253222.66	137	31
2014	Nordeste	PI	3741	48475.28	44	28
2014	Nordeste	PI	3742	7241.52	6	3
2014	Nordeste	PI	3743	5645.85	5	4
2014	Nordeste	PI	3744	116610.3	101	39
2014	Nordeste	PI	3751	91604.88	75	34
2014	Nordeste	PI	3761	1484.17	2	2
2014	Nordeste	PI	3762	8152.48	9	6
2014	Nordeste	PI	3763	103788.6	63	18
2014	Nordeste	PI	3771	2972.71	4	4
2014	Nordeste	PI	3772	4359.08	6	2
2014	Nordeste	PI	3911	453300.28	289	94
2014	Nordeste	PI	3912	888295.32	497	127
2014	Nordeste	PI	3951	778655.55	112	12
2014	Nordeste	PI	4101	12483416.81	8154	920
